unit_id,treated,propensity_score,id,scenario,min_control_score,max_control_score,min_treated_score,max_treated_score,common_support_min,common_support_max,in_common_support
604,1,0.15402706671865518,604,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
605,1,0.6303978824291933,605,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
606,0,0.7563614440861597,606,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
607,1,0.4644076071852178,607,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
608,1,0.7640147190637512,608,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
609,0,0.4187164683238626,609,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
610,0,0.6901175484381493,610,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
611,0,0.36442857000365686,611,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
612,0,0.3246441094190745,612,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
613,0,0.5584064270609993,613,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
614,0,0.7078781229804321,614,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
615,1,0.5050029399986167,615,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
616,0,0.3083529671536988,616,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
617,0,0.40426381917830906,617,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
618,0,0.1785757934574224,618,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
619,1,0.6885048811671923,619,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
620,1,0.4128454427680352,620,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
621,1,0.5436161987518665,621,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
622,1,0.6802162963154361,622,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
623,0,0.776970381254938,623,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
624,0,0.673713399391319,624,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
625,0,0.5279981220230303,625,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
626,0,0.22460150749825505,626,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
627,0,0.20729684902409487,627,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
628,0,0.6346331731931388,628,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
629,0,0.32845369612301234,629,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
630,1,0.7115730209783574,630,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
631,1,0.6067483042314186,631,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
632,1,0.49017574260282337,632,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
633,1,0.7337861911641669,633,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
634,1,0.7409608154760126,634,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
635,0,0.44559288289114396,635,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
636,1,0.6588866868018888,636,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
637,1,0.6508052264924816,637,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
638,1,0.5628083382200119,638,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
639,0,0.3244211144958655,639,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
640,0,0.5615532472996667,640,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
641,1,0.42454950055309776,641,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
642,0,0.5941074130959753,642,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
643,1,0.3788616417415076,643,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
644,1,0.517051399441844,644,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
645,0,0.3991669232534729,645,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
646,1,0.8376618808552038,646,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
647,1,0.537126959449378,647,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
648,0,0.16845198826090974,648,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
649,1,0.6902863687618271,649,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
650,0,0.23603772776800083,650,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
651,0,0.47214993560320656,651,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
652,0,0.28048806137675586,652,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
653,1,0.2578203782892359,653,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
654,1,0.656705767272637,654,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
655,1,0.7817979353165467,655,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
656,0,0.5007163988866936,656,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
657,0,0.2184732940019433,657,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
658,0,0.7079409101800963,658,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
659,1,0.44803533833453096,659,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
660,1,0.710357161923033,660,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
661,0,0.5512932179491972,661,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
662,1,0.7036034352078263,662,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
663,0,0.6602036767237556,663,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
664,1,0.7098462440750727,664,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
665,1,0.634363718745283,665,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
666,0,0.3637848275978733,666,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
667,0,0.644073718569982,667,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
668,1,0.8192824223550453,668,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
669,1,0.8619630382626865,669,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
670,0,0.38077520033665574,670,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
671,1,0.466308876494565,671,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
672,0,0.23770068764970304,672,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
673,0,0.6568548381513508,673,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
674,1,0.8306629492944579,674,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
675,0,0.2801721642133166,675,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
676,0,0.36948513935480387,676,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
677,1,0.4371100511141235,677,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
678,1,0.4317048779863413,678,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
679,1,0.2908937802296794,679,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
680,1,0.48328816925090734,680,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
681,1,0.6379066606546289,681,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
682,1,0.8792766673840127,682,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
683,1,0.6261949833543272,683,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
684,1,0.8039081430470322,684,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
685,1,0.7405277348482453,685,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
686,1,0.5907329970333108,686,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
687,0,0.689719835852707,687,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
688,1,0.4863865319629283,688,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
689,0,0.3612129402184025,689,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
690,1,0.7880836760830002,690,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
691,0,0.2847854168398109,691,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
692,0,0.29947753239170855,692,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
693,1,0.7963535355758289,693,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
694,0,0.4092478403725893,694,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
695,0,0.5577887373487715,695,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
696,1,0.5685113387822475,696,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
697,1,0.7358704467732773,697,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
698,0,0.298000231913105,698,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
699,1,0.5612535899016905,699,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
700,1,0.2841737174989434,700,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
701,1,0.8622912034506615,701,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
702,1,0.38781257572646605,702,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
703,0,0.4154103111856704,703,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
704,0,0.34740196154801745,704,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
705,1,0.25050680772557493,705,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
706,1,0.3147838853013244,706,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
707,1,0.4303052574556029,707,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
708,1,0.28524073473782513,708,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
709,0,0.4528685701593212,709,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
710,1,0.5179065800343576,710,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
711,0,0.2720621097491014,711,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
712,0,0.5962903282403436,712,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
713,1,0.6451885911581314,713,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
714,0,0.09675264365251082,714,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
715,1,0.7593681850824079,715,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
716,0,0.632518646874817,716,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
717,0,0.5834139854493893,717,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
718,1,0.41133574349285784,718,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
719,1,0.6673640210966834,719,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
720,0,0.664689775025211,720,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
721,1,0.5587318477700983,721,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
722,0,0.25168957968141087,722,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
723,0,0.21632642786973616,723,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
724,1,0.5969488054320933,724,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
725,1,0.5964431557054247,725,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
726,0,0.7700929917355428,726,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
727,0,0.459351128795667,727,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
728,1,0.5080127204285307,728,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
729,0,0.5895212970948766,729,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
730,0,0.36572399275470147,730,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
731,0,0.19234556250310306,731,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
732,1,0.7068306963658657,732,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
733,1,0.4851712277217323,733,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
734,0,0.26795411904371164,734,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
735,0,0.3793788529151633,735,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
736,1,0.22560661467558857,736,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
737,0,0.15736315563456002,737,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
738,0,0.43115753887339525,738,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
739,1,0.4034705610537369,739,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
740,0,0.7015753568420892,740,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
741,0,0.33425778486824775,741,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
742,0,0.23529210628506902,742,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
743,0,0.5277789175149268,743,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
744,0,0.2851659430223668,744,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
745,1,0.32420300376290045,745,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
746,1,0.6055486435759295,746,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
747,1,0.3996064781625621,747,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
748,1,0.45943410304490073,748,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
749,1,0.3821245597292699,749,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
750,0,0.7551491380887223,750,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
751,0,0.4122779399604569,751,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
752,1,0.2875963927413786,752,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
753,0,0.38781963702797845,753,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
754,0,0.0731781705633445,754,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,False
755,1,0.8744411658189245,755,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
756,1,0.8200268455920168,756,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
757,0,0.5665235109919008,757,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
758,1,0.5090310802421011,758,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
759,0,0.5760679924931145,759,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
760,1,0.6770684208834351,760,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
761,1,0.6764701510229923,761,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
762,0,0.7464045309743907,762,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
763,1,0.6115037981395961,763,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
764,1,0.7937468233729923,764,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
765,0,0.14296067682077446,765,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
766,1,0.8196250799909856,766,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
767,0,0.3985530312871743,767,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
768,1,0.4794508824603454,768,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
769,0,0.4050878234034126,769,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
770,0,0.3947286327864148,770,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
771,1,0.41852664697818653,771,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
772,0,0.2454218291151853,772,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
773,1,0.4646029672607721,773,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
774,1,0.809661040725886,774,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
775,0,0.5500282629904133,775,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
776,1,0.8997978381776821,776,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
777,0,0.41775777527062113,777,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
778,0,0.586100629178393,778,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
779,0,0.3180292762028273,779,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
780,1,0.42010473122437886,780,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
781,0,0.4483998107775214,781,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
782,0,0.317218687168599,782,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
783,0,0.5601105905920412,783,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
784,0,0.44177994903361695,784,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
785,0,0.697068933428292,785,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
786,0,0.5383659542101398,786,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
787,1,0.3800508727305032,787,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
788,0,0.6457640893239248,788,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
789,0,0.3779004954163236,789,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
790,0,0.45368762028560017,790,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
791,1,0.8393925741457123,791,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
792,1,0.3242542716294195,792,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
793,1,0.7043125832881417,793,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
794,0,0.3066098193469903,794,A,0.060752846362695366,0.9009652953303829,0.07908083840948635,0.9329592927893035,0.07908083840948635,0.9009652953303829,True
